maDiaDiem,tenDiaDiem,moTa,diaChi,maTinhThanh,loaiDiaDiem,viDo,kinhDo,giaVe,gioMoCua,gioDongCua,dienThoai,website,danhGiaTrungBinh,soLuotDanhGia,soLuotXem,maNguoiTao,ngayTao,lanCapNhatCuoi,trangThai,dacDiem,tienNghi
181,Công viên Văn Miếu,,", Thành phố Cao Lãnh",17,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=5"", ""email"": """", ""item_id"": ""5"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
182,Cà phê Đại Lộc,,"Số 96 đường Lê Lợi, Thành phố Long Xuyên",1,giai_tri,0.0,0.0,0.0,,,0939900519,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=8"", ""email"": """", ""item_id"": ""8"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
183,Bảo tàng Quang Trung,,"Làng Kiên Mỹ, Tây Sơn, Huyện Tây Sơn, Gia Lai",18,giai_tri,0.0,0.0,0.0,,,02563880780,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=11"", ""email"": ""baotangquangtrung@gmail.com"", ""item_id"": ""11"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
184,Bảo tàng Hải Phòng,,"Số 11 Đinh Tiên Hoàng, Hồng Bàng, Quận Hồng Bàng, Thành phố Hải Phòng",24,giai_tri,0.0,0.0,0.0,,,02253823451,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=14"", ""email"": """", ""item_id"": ""14"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
185,FLC Zoo Safari Park,,"Khu số 4, Khu du lịch biển Nhơn Lý, Thành phố Qui Nhơn, Gia Lai",18,giai_tri,0.0,0.0,0.0,,,02563701195,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=20"", ""email"": ""kinhdoanh@flcfaros.vn"", ""item_id"": ""20"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
186,Quảng trường nhạc nước Quy Nhơn,,"Đường biển Xuân Diệu, Thành phố Qui Nhơn, Gia Lai",18,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=26"", ""email"": """", ""item_id"": ""26"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
187,Công viên Đồi Dương,,"Bãi biển Đồi Dương, Thành phố Phan Thiết, Bình Thuận",10,giai_tri,0.0,0.0,0.0,,,02523846131,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=27"", ""email"": ""doiduongbeach@gmail.com"", ""item_id"": ""27"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
188,Công viên Võ Văn Kiệt,,"Đại lộ Võ Văn Kiệt, Phú Thủy, Thành phố Phan Thiết, Bình Thuận",10,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=30"", ""email"": ""cvvovankiet@gmail.com"", ""item_id"": ""30"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
189,Lâu đài rượu vang,,"Km9, đường Nguyễn Thông, Thành phố Phan Thiết, Bình Thuận",10,giai_tri,0.0,0.0,0.0,,,02526516779,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=33"", ""email"": ""sealinkscity@gmail.com"", ""item_id"": ""33"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
190,Cà phê Đồng Quê,,"51 rạch Cái Sơn, Thành phố Long Xuyên",1,giai_tri,0.0,0.0,0.0,,,0939069338,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=36"", ""email"": ""countrycoffee2015@gmail.com"", ""item_id"": ""36"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
191,Công viên 29 tháng 3,,"Đường Điện Biên Phủ, Quận Thanh Khê, Thành phố Đà Nẵng",15,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=39"", ""email"": """", ""item_id"": ""39"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
192,Công viên Biển Đông,,"Đường Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",60,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=42"", ""email"": """", ""item_id"": ""42"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
193,Công viên Vườn tượng APEC,,"Nằm ở giao lộ đường Bạch Đằng và đường 2/9, Quận Hải Châu, Thành phố Đà Nẵng",60,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=45"", ""email"": """", ""item_id"": ""45"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
194,Đường sách cà phê Buôn Ma Thuột,,"Hẻm số 2 đường Phan Chu Trinh kéo ra đến đường Nguyễn Tất Thành, Buôn Ma Thuột, Thành phố Buôn Ma Thuột, Đắc Lắk",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=48"", ""email"": """", ""item_id"": ""48"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
195,Khu du lịch Suối Ong,,"568 Võ Văn Kiệt, Thành Nhất, Thành phố Buôn Ma Thuột, Đắc Lắk",22,giai_tri,0.0,0.0,0.0,,,0388234249,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=51"", ""email"": ""dulichsuoiong@gmail.com"", ""item_id"": ""51"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
196,Quảng trường 10-3,,"Đường Lý Nam Đế, Buôn Ma Thuột, Thành phố Buôn Ma Thuột, Đắc Lắk",0,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=54"", ""email"": """", ""item_id"": ""54"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
197,Hồ Ea Snô,,"nằm trên địa phận xã Đắk Rồ, Huyện Krông Nô, Đắc Nông",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=57"", ""email"": """", ""item_id"": ""57"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
198,Khu du lịch hồ Doãn Văn,,"Thôn Doãn Văn, Huyện Tuy Đức, Đắc Nông",0,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=60"", ""email"": """", ""item_id"": ""60"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
199,Suối khoáng nóng Đak Mol,,"Thôn Đắk Sơn 1, Đắk Song, Huyện Đắk Song, Đắc Nông",0,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=63"", ""email"": """", ""item_id"": ""63"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
200,Khu du lịch sinh thái Xuân Thủy,,"hẻm 479, đường Lý Thái Tổ, Thành phố Pleiku",18,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=66"", ""email"": """", ""item_id"": ""66"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
201,Quảng trường Đại Đoàn Kết,,"142 Lê Lợi, Thành phố Pleiku",18,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=69"", ""email"": """", ""item_id"": ""69"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
202,Starlight Cinema,,"Tầng 5, tòa nhà Kim Center, 53 Quang Trung, Thành phố Pleiku",18,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=72"", ""email"": """", ""item_id"": ""72"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
203,Nhà vườn Đức Đường,,"Thôn Nam Sơn, Huyện Nghi Xuân, Hà Tĩnh",22,giai_tri,0.0,0.0,0.0,,,0913309376,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=75"", ""email"": ""ducduong.nxn@gmail.com"", ""item_id"": ""75"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
204,Nông trại hoa hồng,,"Thôn Tân Sơn, Huyện Thạch Hà, Hà Tĩnh",22,giai_tri,0.0,0.0,0.0,,,0977159617,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=78"", ""email"": """", ""item_id"": ""78"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
205,Rạp chiếu phim CGV Hà Tĩnh,,"Tầng 3, Trung tâm Thương mại Vincom Plaza Hà Tĩnh, góc ngã tư Hàm Nghi và Hà Huy Tập, Thành phố Hà Tĩnh, Hà Tĩnh",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=81"", ""email"": """", ""item_id"": ""81"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
206,Lotte Cinema Nha Trang,,"Tầng 5 TTTM Maximart 60 Thái Nguyên, Thành phố Nha Trang, Khánh Hoà",51,giai_tri,0.0,0.0,0.0,,,02583824881,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=84"", ""email"": """", ""item_id"": ""84"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
207,Vinpearl Land Nha Trang,,"Đảo Hòn Tre, Thành phố Nha Trang, Khánh Hoà",28,giai_tri,0.0,0.0,0.0,,,025819006677,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=87"", ""email"": """", ""item_id"": ""87"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
208,Wonder Park Nha Trang,,"Đại lộ Nguyễn Tất Thành, Thành phố Nha Trang, Khánh Hoà",28,giai_tri,0.0,0.0,0.0,,,02582710399,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=90"", ""email"": """", ""item_id"": ""90"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
209,Khu du lịch Epic,,"tỉnh lộ 677, Thôn 13, Huyện Kon Rẫy, Kon Tum",30,giai_tri,0.0,0.0,0.0,,,0976582727,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=96"", ""email"": """", ""item_id"": ""96"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
210,Miệt vườn Kon Tum,,"Thôn Phương Quý, Thành phố Kon Tum, Kon Tum",30,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=99"", ""email"": """", ""item_id"": ""99"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
211,Rạp chiếu phim Cinemax,,"73 Lê Hồng Phong, Thành phố Kon Tum, Kon Tum",30,giai_tri,0.0,0.0,0.0,,,0866222877,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=102"", ""email"": """", ""item_id"": ""102"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
212,Bảo tàng Lâm Đồng,,"4 Hùng Vương, Thành phố Đà Lạt, Lâm Đồng",32,giai_tri,0.0,0.0,0.0,,,02633812624,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=105"", ""email"": ""baotangld@gmail.com"", ""item_id"": ""105"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
213,Khu du lịch Thúy Thuận,,"Tổ 13, thôn 1 đường vào Tà Nung, Thành phố Đà Lạt, Lâm Đồng",32,giai_tri,0.0,0.0,0.0,,,0972850679,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=108"", ""email"": """", ""item_id"": ""108"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
214,Sunny Farm,,"Dốc số 7, Thành phố Đà Lạt, Lâm Đồng",32,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=111"", ""email"": """", ""item_id"": ""111"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
215,Bảo tàng Xô Viết Nghệ Tĩnh,,"số 10 Đào Tấn, Thành phố Vinh, Nghệ An",37,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=114"", ""email"": """", ""item_id"": ""114"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
216,Galaxy Cinema Vinh,,"Lầu 5, Trung tâm giải trí City Hub, số 1 Lê Hồng Phong, Thành phố Vinh, Nghệ An",37,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=117"", ""email"": """", ""item_id"": ""117"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
217,Lotte Cinema Vinh,,"Lầu 5, tòa nhà Mường Thanh VRC số 1 Phan Bội Châu, Thành phố Vinh, Nghệ An",37,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=120"", ""email"": """", ""item_id"": ""120"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
218,Công viên nước TTC Resort,,"Biển Ninh Chữ, Đường Yên Ninh, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,giai_tri,0.0,0.0,0.0,,,02593874047,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=123"", ""email"": ""sales.ninhthuan@ttchotels.com"", ""item_id"": ""123"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
219,Farm Nam Hoa Viên,,"Nằm cách thành phố Phan Rang- Tháp Chàm khoảng 10 km về hướng Nam, Phước Dinh, Huyện Ninh Phước, Ninh Thuận",39,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=126"", ""email"": """", ""item_id"": ""126"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
220,Khu Du Lịch Tanyoli,,"Km 19, thôn Sơn Hải, Huyện Thuận Nam, Ninh Thuận",39,giai_tri,0.0,0.0,0.0,,,0901820168,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=129"", ""email"": ""salesmarketing.tanyoli@gmail.com"", ""item_id"": ""129"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
221,Không gian Hồn Xưa,,"đường vào Di tích danh thắng quốc gia Gành Đá Đĩa, Tuy An Bắc, Huyện Tuy An, Phú Yên",41,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=132"", ""email"": """", ""item_id"": ""132"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
222,Phim trường Bambi,,"thôn Xuân Hòa, Thành phố Tuy Hoà, Phú Yên",41,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=135"", ""email"": """", ""item_id"": ""135"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
223,Rạp chiếu phim CGV Vincom Phú Yên,,"Tầng 4, Trung tâm Thương mại Vincom Plaza, góc ngã tư Hùng Vương và Trần Phú, Thành phố Tuy Hoà, Phú Yên",41,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=138"", ""email"": """", ""item_id"": ""138"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
224,Công viên OZO,,"nằm trong quần thể VQG Phong Nha-Kẻ Bàng, Huyện Bố Trạch, Quảng Trị",46,giai_tri,0.0,0.0,0.0,,,02323854688,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=141"", ""email"": ""ozoparkquangbinh@gmail.com"", ""item_id"": ""141"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
225,Đồi cát Quang Phú,,"cách trung tâm thành phố Đồng Hới khoảng 10km về phía Đông Bắc, Thành Phố Đồng Hới, Quảng Trị",46,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=144"", ""email"": """", ""item_id"": ""144"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
226,April Spa & Clinic Phan Rang,,"121 Quang Trung, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,khac,0.0,0.0,0.0,,,02593552555,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=21"", ""email"": """", ""item_id"": ""21"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
227,Venice Spa & Beauty Center Phan Rang,,"100B/2 Lê Lợi, Phan Rang, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,khac,0.0,0.0,0.0,,,02593553688,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=5"", ""email"": ""venicespapr@gmail.com"", ""item_id"": ""5"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
228,Massage & Spa Tuyết Vi Phan Rang,,"287 Yết Kiêu, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,khac,0.0,0.0,0.0,,,02593823357,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=9"", ""email"": """", ""item_id"": ""9"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
229,Massage Phan Rang trị liệu Trâm Lê Spa,,"15 Lê Hồng Phong, Phan Rang, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,khac,0.0,0.0,0.0,,,0906692728,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=12"", ""email"": ""tramle2108@gmail.com"", ""item_id"": ""12"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
230,Sunny Spa Phan Rang trị liệu massage,,"Lô 41/28 Liền kề, Khu K1, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,khac,0.0,0.0,0.0,,,0933450401,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=15"", ""email"": ""Dieutrid@gmail.com"", ""item_id"": ""15"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
231,Spa IDol 2 Massage Phan Rang,,"30A2 Nguyễn Thị Minh Khai, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,khac,0.0,0.0,0.0,,,0784001777,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=18"", ""email"": """", ""item_id"": ""18"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
232,Diva Spa,,"Căn PG1 - 10 Khu nhà phố Vincom, đường số 5, Sa Đéc, Thành phố Sa Đéc",22,khac,0.0,0.0,0.0,,,,https://www.vienthammydiva.vn,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=6"", ""email"": """", ""item_id"": ""6"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
233,Mũi Né Johnny Spa,,"57 Nguyễn Đình Chiểu, Mũi Né, Thành phố Phan Thiết, Bình Thuận",10,khac,0.0,0.0,0.0,,,0368183059,https://muinejohnnyspa.com/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=33"", ""email"": ""johnnyspa57@gmail.com"", ""item_id"": ""33"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
234,Viện Thẩm Mỹ Dr.Sen,,"SN21, Đường DT 741, Thị xã Đồng Xoài, Bình Phước",9,khac,0.0,0.0,0.0,,,0336063397,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=27"", ""email"": """", ""item_id"": ""27"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
235,Kay Spa,,"Số 382 đường 30/4, Thành phố Tây Ninh",49,khac,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=30"", ""email"": """", ""item_id"": ""30"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
236,Massage Như Ý - Cát Tường,,"123 Trần Hưng Đạo, Phú Thủy, Thành phố Phan Thiết, Bình Thuận",10,khac,0.0,0.0,0.0,,,0933899798,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=36"", ""email"": ""anhngoc1341989@gmail.com"", ""item_id"": ""36"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
237,Thẩm Mỹ Viện Seoul,,"154 Trương Hán Siêu, Phú Thủy, Thành phố Phan Thiết, Bình Thuận",10,khac,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=39"", ""email"": """", ""item_id"": ""39"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
238,Spa Sunflower,,"141 Nguyễn Đình Chiểu, Mũi Né, Thành phố Phan Thiết, Bình Thuận",10,khac,0.0,0.0,0.0,,,0962005154,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=42"", ""email"": """", ""item_id"": ""42"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
239,Hưng Thành Luxury Massage Phan Thiết,,"84/1 Trần Hưng Đạo, Thành phố Phan Thiết, Bình Thuận",10,khac,0.0,0.0,0.0,,,02523831668,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""cssk"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/cssk/?item=45"", ""email"": """", ""item_id"": ""45"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
